"direction","line_name","org_name","org_lat","org_long","dest_name","dest_lat","dest_long","vech_name","vech_lat","vech_long","next_point_name","arrivial_app","dist_from_stop","weekend_status","day_of_year","time_of_day","delay_mins"
0,"B41","E 70 ST/VETERANS AV",40.619935,-73.908708,"LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH",40.695406,-73.990781,"NYCT_4231",40.637862,-73.953013,"FLATBUSH AV/FOSTER AV","approaching",115,FALSE,345,837,9.21666666666667
1,"B13","WYCKOFF AV/DE KALB AV",40.704324,-73.91937,"SPRING CREEK GATEWAY MALL",40.652821,-73.876756,"NYCT_4227",40.704697,-73.900703,"67 AV/60 ST","at stop",11,FALSE,303,1010,5.9
1,"M7","W 146 ST/MALCOLM X BL",40.821152,-73.935974,"14 ST via COLUMBUS via 7 AV",40.737411,-73.996696,"NYCT_3882",40.80862,-73.944958,"MALCOLM X BL/W 124 ST","< 1 stop away",206,TRUE,217,1123,0.0666666666666667
0,"Bx8","WESTCHESTER AV/E TREMONT AV",40.840763,-73.841968,"WILLIAMSBRIGDE 225 ST",40.888497,-73.859879,"NYCT_7695",40.862937,-73.858013,"WILLIAMSBRIDGE RD/ALLERTON AV","< 1 stop away",294,TRUE,336,402,7.76666666666667
0,"Q27","SPRINGFIELD BL / 119 AV",40.692741,-73.745102,"FLUSHING  MAIN ST STA",40.761745,-73.829529,"NYCT_6472",40.738282,-73.748648,"SPRINGFIELD BL/76 AV","< 1 stop away",223,FALSE,153,914,1.45
0,"M60-SBS","BROADWAY/W 106 ST",40.801818,-73.967642,"SELECT BUS SERVICE LA GUARDIA AIRPORT",40.768074,-73.862089,"NYCT_5845",40.802932,-73.933996,"E 125 ST/2 AV","at stop",23,FALSE,296,1315,4.01666666666667
0,"S61","YUKON AV/KMART DWY",40.575645,-74.167152,"ST GEORGE FERRY",40.643261,-74.073059,"NYCT_8293",40.633559,-74.086069,"VICTORY BL/CEBRA AV","approaching",89,FALSE,166,670,7.26666666666667
0,"Bx36","W 179 ST/BROADWAY",40.849112,-73.93775,"LTD SOUNDVIEW PUGSLEY AV",40.820506,-73.851633,"NYCT_7690",40.833699,-73.862932,"WHITE PLAINS RD/WESTCHESTER AV","approaching",71,FALSE,361,959,20.0833333333333
1,"Q42","SAYRES AV/179 PL",40.699099,-73.774495,"JAMAICA PRSNS-ARCHR",40.70213,-73.801502,"NYCT_8444",40.703663,-73.787683,"LIBERTY AV/170 ST","at stop",23,FALSE,341,425,2.75
1,"B82","SEAVIEW AV/PENNSYLVANIA AV",40.64298,-73.878336,"CNY ISLND STILLWELL AV via FLATLANDS AV",40.576973,-73.981396,"NYCT_4829",40.584793,-73.987282,"CROPSEY AV/BAY 52 ST","< 1 stop away",174,TRUE,343,127,5.08333333333333
1,"M15","E 126 ST/2 AV",40.80323,-73.932449,"SOUTH FERRY via 2 AV",40.701611,-74.01223,"NYCT_5711",40.722893,-73.988792,"ALLEN ST/E HOUSTON ST","approaching",47,FALSE,226,949,7.81666666666667
0,"B12","PARKSIDE AV/OCEAN AV",40.654888,-73.961723,"EAST NY ALABAMA AV",40.676819,-73.899658,"NYCT_6792",40.666269,-73.924659,"EAST NEW YORK AV/RALPH AV","< 1 stop away",167,FALSE,181,1213,11.4833333333333
1,"S44","ST GEORGE FERRY/S44 & S94",40.643655,-74.07347,"POST AV JEWETT AV",40.630948,-74.130386,"NYCT_8284",40.637637,-74.111804,"HENDERSON AV/BEMENT AV","approaching",44,FALSE,277,1111,3.78333333333333
0,"B13","GATEWAY CTR TERM/GATEWAY DR",40.65265,-73.87703,"WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV",40.704385,-73.919467,"NYCT_7240",40.704796,-73.919923,"WYCKOFF AV/DE KALB AV","approaching",63,FALSE,290,87,-0.583333333333333
1,"M101","LEXINGTON AV/E 100 ST",40.787506,-73.94983,"EAST VILLAGE 6 ST via LEX AV",40.729113,-73.990259,"NYCT_5888",40.778928,-73.955999,"LEXINGTON AV/E 83 ST","< 1 stop away",218,FALSE,354,389,-0.416666666666667
0,"Q32","W 32 ST/7 AV",40.749406,-73.991017,"JACKSON HTS NORTHERN - 81 via ROOSVLT",40.755323,-73.886137,"NYCT_7416",40.762492,-73.968813,"E 59 ST/LEXINGTON AV","approaching",75,FALSE,304,696,1.55
1,"S53","4 AV/86 ST",40.622311,-74.028687,"PT RICHMOND",40.640297,-74.131332,"NYCT_7056",40.634331,-74.119848,"CASTLETON AV/BARKER ST","approaching",149,FALSE,177,1158,7.66666666666667
1,"M11","RIVERBANK ST PK/CULTURAL CTR",40.826702,-73.955475,"WEST VILL ABINGDON SQ via 9 AV",40.737072,-74.005867,"NYCT_6669",40.802363,-73.962417,"COLUMBUS AV/CATHEDRAL PY","< 1 stop away",179,FALSE,173,1094,5.86666666666667
1,"B63","BROOKLYN BRIDGE PARK/PIER 6",40.692036,-74.000534,"BAY RIDGE SHORE RD via 5 AV",40.612312,-74.03598,"NYCT_403",40.687658,-73.986708,"ATLANTIC AV/HOYT ST","at stop",3,FALSE,174,425,5.3
1,"B46","WASHINGTON PLZ/LANE3",40.709392,-73.95952,"KINGS PLAZA via UTICA",40.60914,-73.921443,"NYCT_5182",40.642214,-73.929362,"UTICA AV/AV D","approaching",54,FALSE,363,805,16.7666666666667
1,"S51","ST GEORGE FERRY/S51 & S81",40.64349,-74.073441,"GRANT CITY via BAY ST",40.580952,-74.111443,"NYCT_7035",40.643143,-74.074208,"BAY ST/NICK LAPORTE PL","< 1 stop away",224,FALSE,174,916,5.28333333333333
1,"B82","ROCKAWAY STATION/ROCKAWAY STATION",40.645504,-73.902542,"25 AV CROPSEY AV",40.593719,-73.994667,"NYCT_7131",40.605793,-73.985424,"KINGS HY/STILLWELL AV","approaching",121,FALSE,160,454,4.05
1,"X27","E 57 ST/MADISON AV",40.762563,-73.972796,"BAY RIDGE SHORE RD via BROADWAY",40.611763,-74.035126,"NYCT_2484",40.752646,-73.981495,"5 AV/W 41 ST","at stop",24,FALSE,339,1278,8.78333333333333
1,"Bx5","TURNBULL AV/ PUGSLEY AV",40.823059,-73.855739,"SOUTHERN BLVD WESTCHESTER AV",40.82458,-73.891803,"NYCT_8352",40.822451,-73.882577,"BRONX RIVER AV/BRUCKNER BL","approaching",30,FALSE,350,6,3.28333333333333
1,"B25","ALABAMA AV / FULTON ST",40.676746,-73.899944,"DNTWN BKLYN FURMAN ST via FULTON",40.702523,-73.991967,"NYCT_7106",40.691847,-73.988322,"JORALEMON ST/COURT ST","< 1 stop away",216,FALSE,279,1006,33.9666666666667
0,"M101","ASTOR PL/3 AV",40.729567,-73.990052,"LTD FT GEORGE 193 ST via 3 AV",40.855666,-73.925259,"NYCT_5543",40.755511,-73.970986,"3 AV/E 50 ST","at stop",2,FALSE,277,1064,10.0666666666667
1,"B47","MARCUS GARVEY BLVD/BROADWAY",40.699574,-73.941444,"KINGS PLAZA via RALPH AV",40.611008,-73.92041,"NYCT_4051",40.667815,-73.922685,"EAST NEW YORK AV/RALPH AV","approaching",112,TRUE,224,521,1.93333333333333
0,"Q20A","MERRICK BL/ARCHER AV",40.704906,-73.793304,"COLLEGE PT via MAIN ST via 20 AV",40.784149,-73.845505,"NYCT_7413",40.709304,-73.819133,"MAIN ST/MANTON ST","approaching",73,TRUE,231,933,11.7
0,"M5","6 AV/W 31 ST",40.748043,-73.98896,"LIMITED WASHINGTON HEIGHTS GW BRIDGE",40.848263,-73.937454,"NYCT_6394",40.792122,-73.977761,"RIVERSIDE DR/W 91 ST","approaching",77,FALSE,181,856,16.85
0,"X1","ELTINGVILLE/TRANSIT CENTER",40.56076,-74.171089,"W MDTWN CNTRL PK S. via CHURCH via 6 AV",40.766006,-73.976807,"NYCT_2687",40.551335,-74.167743,"RICHMOND AV/KATAN AV","approaching",121,TRUE,231,582,2.35
1,"M55","W 44 ST/6 AV",40.755891,-73.982784,"SOUTH FERRY",40.702371,-74.01304,"NYCT_3907",40.712574,-74.00763,"BROADWAY/BARCLAY ST","approaching",94,FALSE,289,1224,1.43333333333333
1,"Bx6","FOOD CENTER DR/MARKET ST",40.810043,-73.876694,"RIVERSIDE DR",40.836205,-73.948479,"NYCT_7806",40.833967,-73.944948,"W 157 ST/EDWARD M MORGAN PL","approaching",102,FALSE,160,554,4.2
1,"S46","ST GEORGE FERRY/S46 & S96",40.643429,-74.073653,"W SHORE PLZ via CASTLETON",40.601971,-74.191329,"NYCT_7083",40.63319,-74.095395,"CASTLETON AV/HAVENWOOD RD","at stop",0,FALSE,353,1203,3.25
1,"X10B","E 57 ST/3 AV",40.76043,-73.967671,"PT RICHMOND via GANNON AV",40.633696,-74.129779,"NYCT_2646",40.626024,-74.142803,"PORT RICHMOND AV/SMITH PL","approaching",54,FALSE,352,1097,8.06666666666667
1,"Bx36","RANDALL AV/OLMSTEAD AV",40.818675,-73.851558,"LTD WASHINGTON HEIGHTS GW BRIDGE",40.849034,-73.93731,"NYCT_7710",40.850614,-73.907198,"W TREMONT AV/DAVIDSON AV","< 1 stop away",281,FALSE,352,984,11.8333333333333
0,"M31","W 54 ST/11 AV",40.767925,-73.991859,"YORKVILLE 91 ST via YORK AV",40.77984,-73.944812,"NYCT_3815",40.779939,-73.944802,"EAST 92 ST/YORK AV","at stop",4,FALSE,293,425,8.9
1,"Q5","WEST CIRCLE DR /PARKING STRUCTURE",40.661907,-73.723259,"JAMAICA PRSNS-ARCHR via MERRICK",40.701683,-73.802475,"NYCT_8467",40.683703,-73.769479,"MERRICK BL/BAISLEY BL","approaching",72,TRUE,175,576,5.81666666666667
1,"Q83","227 ST/113 DR",40.702262,-73.730337,"JAMAICA HILLSIDE - 153 via LIBERTY",40.706795,-73.804099,"NYCT_6871",40.703028,-73.797144,"ARCHER AV/PARSONS BL BAY A","< 1 stop away",232,FALSE,356,1362,0.333333333333333
1,"M3","FT GEORGE AV/66 FORT GEORGE AV",40.85833,-73.925385,"EAST VILLAGE 8 ST via 5 AV",40.730038,-73.99131,"NYCT_6637",40.801053,-73.959403,"CENTRAL PK N/CENTRAL PK W","< 1 stop away",198,FALSE,160,957,23.1666666666667
0,"Bx36","W 179 ST/BROADWAY",40.849112,-73.93775,"SOUNDVIEW PUGSLEY AV",40.820506,-73.851633,"NYCT_283",40.834366,-73.872998,"E 174 ST/FTELEY AV","approaching",56,FALSE,296,864,14.5333333333333
0,"Bx26","W 205 ST/PAUL AV",40.876999,-73.889854,"CO-OP CITY EARHART LA via ALLERTN",40.860828,-73.82267,"NYCT_8339",40.8655,-73.859066,"ALLERTON AV/WILLIAMSBRIDGE RD","at stop",0,FALSE,241,811,1.06666666666667
0,"M103","PARK ROW/BEEKMAN ST",40.711859,-74.006156,"E HARLEM 125 ST via 3 AV",40.804268,-73.935301,"NYCT_6049",40.711962,-74.003491,"PARK ROW/ST JAMES PL","< 1 stop away",451,TRUE,274,1348,58.85
0,"M22","VESEY ST/NORTH END AV",40.714631,-74.015692,"LOWER E. SIDE FDR DR",40.713355,-73.978278,"NYCT_3915",40.713679,-73.979713,"GRAND ST/FDR DR","approaching",132,FALSE,297,587,13.7666666666667
0,"M23-SBS","12 AV/W 23 ST",40.748718,-74.00811,"SELECT BUS EAST SIDE AVENUE C CROSSTOWN",40.733006,-73.974594,"NYCT_5926",40.743873,-73.995109,"W 23 ST/AV OF THE AMERICAS","< 1 stop away",328,FALSE,226,746,2.53333333333333
1,"B43","BOX ST/MANHATTAN AV",40.737194,-73.955673,"LEFRTS GDNS PROSPCT PK STA",40.660858,-73.96138,"NYCT_449",40.72253,-73.950079,"MANHATTAN AV/DRIGGS AV","at stop",23,TRUE,155,538,0.933333333333333
0,"Bx24","MARCONI ST/911 CALL CENTER",40.855099,-73.837728,"RESEARCH AV & AMPERE AV",40.846037,-73.819196,"NYCT_8356",40.844468,-73.846215,"WILLIAMSBRIDGE RD/SILVER ST","approaching",46,FALSE,291,755,3.4
0,"Q58","PALMETTO ST/MYRTLE AV",40.700176,-73.910255,"FLUSHING MAIN ST",40.757343,-73.829361,"NYCT_6567",40.757165,-73.829894,"41 RD/MAIN ST","approaching",48,TRUE,224,819,4.01666666666667
0,"M34A-SBS","9 AV/W 42 ST",40.758617,-73.992638,"SELECT BUS WATERSIDE VIA 34 ST VIA 2 AV",40.737553,-73.973846,"NYCT_5861",40.736897,-73.974349,"WATERSIDE/WATERSIDE","approaching",84,FALSE,222,1338,-26.9166666666667
1,"M1","MALCOLM X BL/W 146 ST",40.821055,-73.93583,"E VILLAGE 8 ST via 5 AV",40.73028,-73.990532,"NYCT_3830",40.777806,-73.963135,"5 AV/EAST 78 ST","< 1 stop away",202,FALSE,356,522,-0.633333333333333
0,"B9","SHORE RD/71 ST",40.636852,-74.036257,"KINGS PLAZA via 60 ST via AVENUE M",40.608425,-73.920617,"NYCT_766",40.616818,-73.969077,"OCEAN PKY S/AV M","at stop",8,TRUE,288,800,2.76666666666667
0,"X2","MILL RD/EBBITTS ST",40.564049,-74.110535,"E MIDTOWN 57 ST via FDR DR via MADISON",40.759876,-73.966827,"NYCT_2882",40.746795,-73.983666,"MADISON AV/E 34 ST","< 1 stop away",199,FALSE,180,514,-2.98333333333333
0,"Bx19","RIVERBANK ST PK/CULTURAL CTR",40.826702,-73.955475,"BRONX PK via 149 ST via SOUTHRN",40.861202,-73.880676,"NYCT_5943",40.817265,-73.922285,"E 149 ST/COURTLANDT AV","< 1 stop away",224,FALSE,178,509,-1.03333333333333
1,"Q3","165 ST/TERMINAL",40.707558,-73.795502,"JFK AIRPORT via FARMERS BL",40.647137,-73.779427,"NYCT_4674",40.69708,-73.761914,"FARMERS BL/114 RD","at stop",3,TRUE,239,1121,-2.1
1,"M57","E 60 ST/YORK AV",40.75931,-73.959464,"WEST SIDE BWAY - 72 ST XTOWN",40.778765,-73.982253,"NYCT_4117",40.764091,-73.976647,"W 57 ST/AV OF THE AMERICAS","approaching",98,TRUE,336,1274,25.8
0,"Bx15","3 AV/WESTCHESTER AV",40.817059,-73.916082,"FORDHAM PLZ via 3 AV",40.86099,-73.890265,"NYCT_5823",40.850533,-73.894227,"3 AV/E 180 ST","approaching",60,FALSE,304,457,10.1666666666667
1,"Q13","TOTTEN AV/CROSS ISLAND PY",40.791429,-73.781062,"FLUSHING MAIN ST STA",40.760936,-73.827284,"NYCT_4209",40.7652,-73.818917,"NORTHERN BL/147 ST","approaching",80,FALSE,276,1041,7.96666666666667
0,"B12","PARKSIDE AV/OCEAN AV",40.654887,-73.961725,"EAST NY ALABAMA AV",40.676817,-73.899659,"NYCT_6591",40.676388,-73.901135,"FULTON ST/ALABAMA AV","approaching",135,TRUE,302,89,0.25
0,"Q85","TEARDROP/LAYOVER",40.701747,-73.802398,"GREEN ACRES",40.661845,-73.723147,"NYCT_8076",40.703816,-73.794275,"ARCHER AV/165 ST","approaching",79,TRUE,294,763,2.18333333333333
1,"B57","FLUSHING AV/61 ST",40.721062,-73.904091,"RED HOOK IKEA TERMINAL",40.672325,-74.011322,"NYCT_7208",40.698241,-73.961564,"FLUSHING AV/CLASSON AV","at stop",15,FALSE,215,805,11.25
0,"Bx34","VALENTINE AV/E FORDHAM RD",40.862431,-73.895859,"WOODLAWN KATONAH AV",40.902777,-73.868318,"NYCT_4073",40.873592,-73.879378,"BAINBRIDGE AV/E 204 ST","at stop",2,FALSE,299,802,1.36666666666667
1,"B3","AV U/E 71 ST",40.619675,-73.907837,"BENSONHURST HARWAY AV via AV U",40.592815,-73.992569,"NYCT_7148",40.610649,-73.921335,"AV U/FLATBUSH AV","approaching",108,FALSE,153,325,1.01666666666667
1,"M55","W 44 ST/6 AV",40.755891,-73.982784,"SOUTH FERRY",40.702371,-74.01304,"NYCT_3911",40.755914,-73.982637,"5 AV/W 42 ST","< 1 stop away",512,FALSE,341,332,-1.76666666666667
1,"B70","39 ST/1 AV",40.656455,-74.012243,"DYKER HEIGHTS VA HOSPITAL via 8 AV",40.609134,-74.023885,"NYCT_669",40.614797,-74.023207,"7 AV/92 ST","approaching",92,FALSE,282,625,7.7
0,"Bx42","SEDGWICK AV/CEDAR AV",40.852352,-73.920227,"THROGS NECK HARDING AV via TREMONT",40.813007,-73.827225,"NYCT_4756",40.839323,-73.83647,"E TREMONT AV/LATTING ST","approaching",117,FALSE,157,463,10.4833333333333
1,"Q54","JAMAICA AV/170 ST",40.707287,-73.789581,"WILLAMSBURG BRIDGE PLZ",40.709476,-73.959534,"NYCT_7275",40.712551,-73.938204,"GRAND ST/OLIVE ST","approaching",54,FALSE,227,1137,21.1666666666667
1,"M103","E 126 ST/2 AV",40.803986,-73.934212,"CITY HALL via LEX AV",40.711746,-74.007378,"NYCT_5890",40.804365,-73.935319,"LEXINGTON AV/E 124 ST","< 1 stop away",305,FALSE,181,555,-10.35
0,"M31","W 54 ST/11 AV",40.767925,-73.991859,"YORKVILLE 91 ST via YORK AV",40.779842,-73.944809,"NYCT_6902",40.780353,-73.945784,"EAST 92 ST/YORK AV","approaching",99,FALSE,230,1288,15.9666666666667
1,"B64","SHORE RD/MACKAY PL",40.637203,-74.036023,"CONEY ISLAND STILLWELL AV",40.577199,-73.981665,"NYCT_5115",40.596223,-73.993966,"BATH AV/24 AV","approaching",127,FALSE,359,1374,1.61666666666667
1,"M7","W 146 ST/MALCOLM X BL",40.821152,-73.935974,"14 ST via COLUMBUS via 7 AV",40.737411,-73.996696,"NYCT_6783",40.795128,-73.965867,"COLUMBUS AV/W 100 ST","at stop",13,FALSE,237,687,-1.91666666666667
0,"Q43","ARCHER AV/SUTPHIN BL",40.700505,-73.807825,"LTD FLORAL PARK 268 ST via HILLSIDE",40.738702,-73.701458,"NYCT_8024",40.733469,-73.735812,"HILLSIDE AV/WINCHESTER BL","at stop",5,FALSE,362,1114,6.45
0,"B12","PARKSIDE AV/OCEAN AV",40.654887,-73.961725,"EAST NY ALABAMA AV",40.676817,-73.899659,"NYCT_7137",40.676863,-73.899705,"FULTON ST/ALABAMA AV","at stop",2,TRUE,365,566,-1.05
1,"Bx3","W 238 ST/BROADWAY",40.884969,-73.900478,"WASHINGTON HTS GW BRIDGE",40.849011,-73.93689,"NYCT_8387",40.884968,-73.900225,"W 238 ST/BAILEY AV","< 1 stop away",198,TRUE,301,618,-10.8333333333333
1,"Bx2","SEDGWICK AV/FT INDEPENDENCE ST",40.878632,-73.89775,"MOTT HAVEN 136 ST via CONCOURSE",40.809653,-73.928362,"NYCT_4749",40.812003,-73.92543,"3 AV/E 140 ST","at stop",6,TRUE,350,1075,-3.95
1,"B44","LEE AV/FLUSHING AV",40.699505,-73.953484,"SHEPSHD BAY KNAPP ST via NOSTRND",40.585064,-73.931343,"NYCT_4241",40.699505,-73.95341,"NOSTRAND AV/PARK AV","< 1 stop away",294,FALSE,241,557,-5.48333333333333
0,"B25","FRONT ST / YORK ST",40.702514,-73.991915,"BWAY JCT ALABAMA AV via FULTON",40.676719,-73.900118,"NYCT_7139",40.680694,-73.953584,"FULTON ST/BEDFORD AV","approaching",68,TRUE,294,164,1.18333333333333
1,"Q58","41 RD/MAIN ST",40.757389,-73.829292,"RIDGEWOOD TERM",40.699699,-73.910767,"NYCT_7266",40.755113,-73.832086,"COLLEGE PT BL/SANFORD AV","approaching",134,TRUE,154,1008,0.1
0,"X1","ELTINGVILLE/TRANSIT CENTER",40.56076,-74.171089,"W MDTWN CNTRL PK S. via CHURCH via 6 AV",40.766006,-73.976807,"NYCT_2540",40.765871,-73.976701,"CENTRAL PARK S/6 AV","at stop",15,FALSE,170,853,11.7666666666667
1,"B38","METROPOLITAN AV/STARR ST",40.71335,-73.914305,"DNTWN BKLYN TILLARY ST",40.696117,-73.990995,"NYCT_7246",40.690721,-73.957022,"DE KALB AV/FRANKLIN AV","at stop",12,FALSE,279,1004,3.03333333333333
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION",40.647276,-73.779631,"BED-STUY WOODHULL HOSP",40.699777,-73.941503,"NYCT_6839",40.650119,-73.804142,"N VAN WYCK SERVICE RD/STOP 13 BLDG 21","< 1 stop away",346,FALSE,298,1383,-0.4
1,"Q32","82 ST/NORTHERN BL",40.755196,-73.885406,"MIDTOWN PENN ST",40.749435,-73.991081,"NYCT_4480",40.744604,-73.911057,"ROOSEVELT AV/51 ST","< 1 stop away",282,FALSE,216,982,7.76666666666667
1,"B38","METROPOLITAN AV/STARR ST",40.713348,-73.914307,"DNTWN BKLYN TILLARY ST",40.696117,-73.990997,"NYCT_4244",40.691295,-73.952046,"DE KALB AV/NOSTRAND AV","at stop",11,FALSE,233,1093,6.26666666666667
1,"Bx2","RIVERDALE AV/W 231 ST",40.881188,-73.909336,"MOTT HAVEN 136 ST via CONCOURSE",40.809653,-73.928362,"NYCT_5659",40.864093,-73.896101,"GRAND CONCOURSE/E 192 ST","at stop",15,TRUE,295,610,-3.51666666666667
1,"X17","E 57 ST/3 AV",40.76043,-73.967671,"ARDEN HTS HUGENOT AV via NJ via DRMGOOLE",40.543643,-74.196718,"NYCT_2570",40.642468,-74.02022,"Gowanus Exp./63 St. (S.B.)","< 1 stop away",710,FALSE,361,1230,-11.0333333333333
1,"Bx10","RIVERDALE AV/W 263 ST",40.912365,-73.902702,"NORWOOD 205 ST STA",40.875034,-73.879944,"NYCT_4376",40.885444,-73.894629,"VAN CORTLANDT AV W/ORLOFF AV","< 1 stop away",232,FALSE,152,554,1.06666666666667
0,"B35","39 ST/1 AV",40.656455,-74.012243,"LTD BROWNSVILLE M GASTON BL via CHURCH",40.656346,-73.907191,"NYCT_337",40.656466,-73.905991,"HEGEMAN AV/MOTHER GASTON BL","< 1 stop away",199,FALSE,283,803,11.45
1,"Bx12-SBS","PARKING RAMP/ACCESS RD",40.865989,-73.827298,"SELECT BUS BROADWAY INWOOD",40.867787,-73.920551,"NYCT_5778",40.862807,-73.907246,"W FORDHAM RD/SEDGWICK AV","approaching",100,FALSE,349,1266,-15.4333333333333
1,"B62","JACKSON AV/QUEENS PZ S",40.748638,-73.938447,"DOWNTOWN BKLYN FULTON MALL",40.690405,-73.989474,"NYCT_7197",40.690206,-73.989288,"BOERUM PL/SCHERMERHORN ST","approaching",46,FALSE,298,930,11.8333333333333
0,"S93","B ST/1 AV",40.598828,-74.151635,"LTD BAY RIDGE 86 ST STA via VICTRY",40.62198,-74.028767,"NYCT_8241",40.621996,-74.028681,"4 AV/87 ST","at stop",0,FALSE,279,757,10.8833333333333
1,"B3","AV U/E 71 ST",40.619675,-73.907837,"BENSONHURST HARWAY AV via AV U",40.592815,-73.992569,"NYCT_4895",40.598758,-73.957077,"AV U/E 15 ST","at stop",11,FALSE,220,525,-0.166666666666667
0,"M15-SBS","SOUTH FERRY/TERMINAL",40.702171,-74.013535,"SELECT BUS SERVICE 125ST via 1 AV",40.80315,-73.932266,"NYCT_1261",40.712272,-73.994785,"ALLEN ST/GRAND ST","< 1 stop away",759,TRUE,231,837,11.6166666666667
1,"Bx30","EARHART LA/ERSKINE PL",40.861114,-73.822549,"NORWOOD 205 ST STA",40.874925,-73.880517,"NYCT_8345",40.874349,-73.833839,"BAYCHESTER AV/DONIZETTI PL","< 1 stop away",225,FALSE,354,1014,25.35
1,"M4","MARGARET CORBIN DR/CLOISTERS",40.865548,-73.932157,"MIDTOWN PENN STA via BROADWAY via 5 AV",40.749433,-73.991082,"NYCT_6633",40.834153,-73.944812,"BROADWAY/W 155 ST","< 1 stop away",217,TRUE,295,730,7.96666666666667
0,"B60","WILLIAMS AV/FLATLANDS AV",40.650074,-73.891472,"WILLIAMSBURG BRIDGE PLAZA",40.709534,-73.959549,"NYCT_7231",40.709255,-73.960022,"WASHINGTON PLZ/WASHINGTON PLZ","approaching",69,FALSE,240,735,5.05
1,"Bx22","VALENTINE AV/E FORDHAM RD",40.862431,-73.895859,"CASTLE HILL ZEREGA AV",40.814484,-73.847095,"NYCT_1283",40.844872,-73.865993,"WHITE PLAINS RD/MORRIS PK AV","at stop",0,TRUE,287,968,3.3
1,"Bx6","FOOD CENTER DR/MARKET ST",40.810043,-73.876694,"RIVERSIDE DR",40.836205,-73.948479,"NYCT_684",40.826266,-73.920625,"E 161 ST/SHERMAN AV","at stop",1,FALSE,152,1012,13.3333333333333
1,"X1","CENTRAL PARK S/6 AV",40.766315,-73.977493,"ELTNGVLE TRANST CTR via HYLAN BL RICH AV",40.560837,-74.17112,"NYCT_2762",40.715186,-74.005458,"BROADWAY/PARK PL","< 1 stop away",381,TRUE,224,1238,7.1
1,"B6","LIVONIA AV/ASHFORD ST",40.666382,-73.883614,"LTD BENSONHURST HARWAY AV",40.592949,-73.993385,"NYCT_7184",40.665842,-73.883107,"ASHFORD ST/NEW LOTS AV","at stop",3,FALSE,163,1270,2.75
0,"B9","SHORE RD/71 ST",40.636852,-74.036255,"FLATBUSH AV",40.622875,-73.937347,"NYCT_468",40.637199,-74.012384,"60 ST/7 AV","approaching",96,FALSE,157,29,3.28333333333333
0,"B54","JAY ST/MYRTLE PLZ",40.694503,-73.987123,"RIDGEWOOD TERM via MYRTLE",40.700528,-73.91015,"NYCT_6583",40.695653,-73.946798,"MYRTLE AV/TOMPKINS AV","at stop",24,FALSE,289,637,16.8
0,"Bx26","W 205 ST/PAUL AV",40.876999,-73.889855,"CO-OP CITY EARHART LA via ALLERTN",40.860826,-73.822669,"NYCT_4541",40.865515,-73.863079,"ALLERTON AV/BARNES AV","at stop",0,FALSE,278,819,-3.73333333333333
1,"M101","ST NICHOLAS AV/W 192 ST",40.856289,-73.928764,"LTD EAST VILLAGE 6 ST via LEX AV",40.729115,-73.990257,"NYCT_5821",40.770057,-73.962474,"LEXINGTON AV/E 68 ST","< 1 stop away",299,FALSE,181,897,-2.26666666666667
1,"Bx7","RIVERDALE AV/W 263 ST",40.912363,-73.902699,"WASHINGTON HEIGHTS 166 ST via BROADWAY",40.839813,-73.939745,"NYCT_4378",40.839823,-73.940515,"ST NICHOLAS AV/W 167 ST","approaching",90,FALSE,354,839,10.3
1,"X27","E 57 ST/MADISON AV",40.762562,-73.972794,"BAY RIDGE SHORE RD via BROADWAY",40.611763,-74.035126,"NYCT_2437",40.72084,-74.000659,"BROADWAY/WALKER ST","< 1 stop away",302,FALSE,157,1195,-0.366666666666667
0,"S78","BRICKTOWN SHOPPING/CENTER",40.530102,-74.226295,"ST GEORGE FERRY via HYLAN",40.643585,-74.072609,"NYCT_8170",40.571332,-74.1088,"HYLAN BL/BURBANK AV","approaching",133,FALSE,181,1432,1.33333333333333
1,"Bx12-SBS","PARKING RAMP/ACCESS RD",40.865989,-73.827298,"SELECT BUS BROADWAY INWOOD",40.867787,-73.920551,"NYCT_5309",40.869585,-73.828091,"BARTOW AV/CO-OP CITY BL","approaching",51,FALSE,282,783,-0.333333333333333
1,"B46","WASHINGTON PLZ/LANE3",40.709393,-73.959518,"KINGS PLAZA via UTICA",40.609142,-73.92144,"NYCT_5055",40.66575,-73.93142,"UTICA AV/EMPIRE BL","< 1 stop away",227,FALSE,160,629,19.5666666666667
0,"X5","ELTINGVILLE/TRANSIT CENTER",40.56076,-74.171089,"E MIDTOWN 57 ST via FDR DR via MADISON",40.759876,-73.966827,"NYCT_2621",40.711419,-73.978622,"E 23 ST/1 AV","2.0 miles away",3243,FALSE,167,502,-5.95
0,"B68","STILLWELL TERMINAL BUS LOOP",40.577039,-73.981439,"WINDSOR TERR PRTCHRD SQ vi C I AV",40.660853,-73.97939,"NYCT_251",40.591501,-73.960674,"CONEY ISLAND AV/AV X","approaching",50,FALSE,356,1123,-2.43333333333333
0,"B63","SHORE RD/3 AV",40.612255,-74.035881,"PIER 6 BKLYN BRIDGE PK via 5 AV",40.692055,-74.000267,"NYCT_480",40.633376,-74.02105,"5 AV/Bay Ridge AV","approaching",46,FALSE,219,201,2.51666666666667
